100;2;1;02/06/2023
101;2;1;02/13/2023
102;2;1;02/20/2023
103;2;1;02/27/2023
104;2;1;03/06/2023
105;2;1;03/13/2023
106;2;1;03/20/2023
107;2;1;03/27/2023
108;2;1;04/03/2023
109;2;1;04/10/2023
110;2;1;04/17/2023
111;2;1;04/24/2023
112;2;1;05/01/2023
113;2;1;05/08/2023
114;2;1;05/15/2023
115;2;1;05/22/2023
116;2;1;05/29/2023
117;2;1;06/05/2023
118;2;1;06/12/2023
119;2;1;06/19/2023
120;2;1;06/26/2023
121;2;1;07/03/2023
122;2;1;07/10/2023
123;2;1;07/17/2023
124;2;1;07/24/2023
125;2;1;07/31/2023
126;2;1;08/07/2023
127;2;1;08/14/2023
128;2;1;08/21/2023
129;2;1;08/28/2023
130;2;1;09/04/2023
131;2;1;09/11/2023
132;2;1;09/18/2023
133;2;1;09/25/2023
134;2;1;10/02/2023
135;2;1;10/09/2023
136;2;1;10/16/2023
137;2;1;10/23/2023
138;2;1;10/30/2023
139;2;1;11/06/2023
140;2;1;11/13/2023
141;2;1;11/20/2023
142;2;1;11/27/2023
143;2;1;12/04/2023
144;2;1;12/11/2023
145;2;1;12/18/2023
146;2;1;12/25/2023
147;2;1;01/01/2024
148;3;2;08/14/2022
149;3;2;08/21/2022
150;3;2;08/28/2022
151;3;2;09/04/2022
152;3;2;09/11/2022
153;3;2;09/18/2022
154;3;2;09/25/2022
155;3;2;10/02/2022
156;3;2;10/09/2022
157;3;2;10/16/2022
158;3;2;10/23/2022
159;3;2;10/30/2022
160;3;2;11/06/2022
161;3;2;11/13/2022
162;3;2;11/20/2022
163;3;2;11/27/2022
164;3;2;12/04/2022
165;3;2;12/11/2022
166;3;2;12/18/2022
167;3;2;12/25/2022
168;3;2;01/01/2023
169;3;2;01/08/2023
170;3;2;01/15/2023
171;3;2;01/22/2023
172;3;2;01/29/2023
173;3;2;02/05/2023
174;3;2;02/12/2023
175;3;2;02/19/2023
176;3;2;02/26/2023
177;3;2;03/05/2023
178;3;2;03/12/2023
179;3;2;03/19/2023
180;3;2;03/26/2023
181;3;2;04/02/2023
182;3;2;04/09/2023
183;3;2;04/16/2023
184;3;2;04/23/2023
185;3;2;04/30/2023
186;3;2;05/07/2023
187;3;2;05/14/2023
188;3;2;05/21/2023
189;3;2;05/28/2023
190;3;2;06/04/2023
191;3;2;06/11/2023
192;3;2;06/18/2023
193;3;2;06/25/2023
194;3;2;07/02/2023
195;3;2;07/09/2023
196;3;2;07/16/2023
197;3;2;07/23/2023
198;3;2;07/30/2023
199;3;2;08/06/2023
200;3;2;08/13/2023
201;3;2;08/20/2023
202;3;2;08/27/2023
203;3;2;09/03/2023
204;3;2;09/10/2023
205;3;2;09/17/2023
206;3;2;09/24/2023
207;3;2;10/01/2023
208;3;2;10/08/2023
209;3;2;10/15/2023
210;3;2;10/22/2023
211;3;2;10/29/2023
212;3;2;11/05/2023
213;3;2;11/12/2023
214;3;2;11/19/2023
215;3;2;11/26/2023
216;3;2;12/03/2023
217;3;2;12/10/2023
218;3;2;12/17/2023
219;3;2;12/24/2023
220;3;2;12/31/2023
221;3;2;01/07/2024
222;4;2;08/11/2022
223;4;2;08/18/2022
224;4;2;08/25/2022
225;4;2;09/01/2022
226;4;2;09/08/2022
227;4;2;09/15/2022
228;4;2;09/22/2022
229;4;2;09/29/2022
230;4;2;10/06/2022
231;4;2;10/13/2022
232;4;2;10/20/2022
233;4;2;10/27/2022
234;4;2;11/03/2022
235;4;2;11/10/2022
236;4;2;11/17/2022
237;4;2;11/24/2022
238;4;2;12/01/2022
239;4;2;12/08/2022
240;4;2;12/15/2022
241;4;2;12/22/2022
242;4;2;12/29/2022
243;4;2;01/05/2023
244;4;2;01/12/2023
245;4;2;01/19/2023
246;4;2;01/26/2023
247;4;2;02/02/2023
248;4;2;02/09/2023
249;4;2;02/16/2023
250;4;2;02/23/2023
251;4;2;03/02/2023
252;4;2;03/09/2023
253;4;2;03/16/2023
254;4;2;03/23/2023
255;4;2;03/30/2023
256;4;2;04/06/2023
257;4;2;04/13/2023
258;4;2;04/20/2023
259;4;2;04/27/2023
260;4;2;05/04/2023
261;4;2;05/11/2023
262;4;2;05/18/2023
263;4;2;05/25/2023
264;4;2;06/01/2023
265;4;2;06/08/2023
266;4;2;06/15/2023
267;4;2;06/22/2023
268;4;2;06/29/2023
269;4;2;07/06/2023
270;4;2;07/13/2023
271;4;2;07/20/2023
272;4;2;07/27/2023
273;4;2;08/03/2023
274;4;2;08/10/2023
275;4;2;08/17/2023
276;4;2;08/24/2023
277;4;2;08/31/2023
278;4;2;09/07/2023
279;4;2;09/14/2023
280;4;2;09/21/2023
281;4;2;09/28/2023
282;4;2;10/05/2023
283;4;2;10/12/2023
284;4;2;10/19/2023
285;4;2;10/26/2023
286;4;2;11/02/2023
287;4;2;11/09/2023
288;4;2;11/16/2023
289;4;2;11/23/2023
290;4;2;11/30/2023
291;4;2;12/07/2023
292;4;2;12/14/2023
293;4;2;12/21/2023
294;4;2;12/28/2023
295;4;2;01/04/2024
296;5;3;08/14/2022
297;5;3;08/21/2022
298;5;3;08/28/2022
299;5;3;09/04/2022
300;5;3;09/11/2022
301;5;3;09/18/2022
302;5;3;09/25/2022
303;5;3;10/02/2022
304;5;3;10/09/2022
305;5;3;10/16/2022
306;5;3;10/23/2022
307;5;3;10/30/2022
308;5;3;11/06/2022
309;5;3;11/13/2022
310;5;3;11/20/2022
311;5;3;11/27/2022
312;5;3;12/04/2022
313;5;3;12/11/2022
314;5;3;12/18/2022
315;5;3;12/25/2022
316;5;3;01/01/2023
317;5;3;01/08/2023
318;5;3;01/15/2023
319;5;3;01/22/2023
320;5;3;01/29/2023
321;5;3;02/05/2023
322;5;3;02/12/2023
323;5;3;02/19/2023
324;5;3;02/26/2023
325;5;3;03/05/2023
326;5;3;03/12/2023
327;5;3;03/19/2023
328;5;3;03/26/2023
329;5;3;04/02/2023
330;5;3;04/09/2023
331;5;3;04/16/2023
332;5;3;04/23/2023
333;5;3;04/30/2023
334;5;3;05/07/2023
335;5;3;05/14/2023
336;5;3;05/21/2023
337;5;3;05/28/2023
338;5;3;06/04/2023
339;5;3;06/11/2023
340;5;3;06/18/2023
341;5;3;06/25/2023
342;5;3;07/02/2023
343;5;3;07/09/2023
344;5;3;07/16/2023
345;5;3;07/23/2023
346;5;3;07/30/2023
347;5;3;08/06/2023
348;5;3;08/13/2023
349;5;3;08/20/2023
350;5;3;08/27/2023
351;5;3;09/03/2023
352;5;3;09/10/2023
353;5;3;09/17/2023
354;5;3;09/24/2023
355;5;3;10/01/2023
356;5;3;10/08/2023
357;5;3;10/15/2023
358;5;3;10/22/2023
359;5;3;10/29/2023
360;5;3;11/05/2023
361;5;3;11/12/2023
362;5;3;11/19/2023
363;5;3;11/26/2023
364;5;3;12/03/2023
365;5;3;12/10/2023
366;5;3;12/17/2023
367;5;3;12/24/2023
368;5;3;12/31/2023
369;5;3;01/07/2024
370;6;3;08/11/2022
371;6;3;08/18/2022
372;6;3;08/25/2022
373;6;3;09/01/2022
374;6;3;09/08/2022
375;6;3;09/15/2022
376;6;3;09/22/2022
377;6;3;09/29/2022
378;6;3;10/06/2022
379;6;3;10/13/2022
380;6;3;10/20/2022
381;6;3;10/27/2022
382;6;3;11/03/2022
383;6;3;11/10/2022
384;6;3;11/17/2022
385;6;3;11/24/2022
386;6;3;12/01/2022
387;6;3;12/08/2022
388;6;3;12/15/2022
389;6;3;12/22/2022
390;6;3;12/29/2022
391;6;3;01/05/2023
392;6;3;01/12/2023
393;6;3;01/19/2023
394;6;3;01/26/2023
395;6;3;02/02/2023
396;6;3;02/09/2023
397;6;3;02/16/2023
398;6;3;02/23/2023
399;6;3;03/02/2023
400;6;3;03/09/2023
401;6;3;03/16/2023
402;6;3;03/23/2023
403;6;3;03/30/2023
404;6;3;04/06/2023
405;6;3;04/13/2023
406;6;3;04/20/2023
407;6;3;04/27/2023
408;6;3;05/04/2023
409;6;3;05/11/2023
410;6;3;05/18/2023
411;6;3;05/25/2023
412;6;3;06/01/2023
413;6;3;06/08/2023
414;6;3;06/15/2023
415;6;3;06/22/2023
416;6;3;06/29/2023
417;6;3;07/06/2023
418;6;3;07/13/2023
419;6;3;07/20/2023
420;6;3;07/27/2023
421;6;3;08/03/2023
422;6;3;08/10/2023
423;6;3;08/17/2023
424;6;3;08/24/2023
425;6;3;08/31/2023
426;6;3;09/07/2023
427;6;3;09/14/2023
428;6;3;09/21/2023
429;6;3;09/28/2023
430;6;3;10/05/2023
431;6;3;10/12/2023
432;6;3;10/19/2023
433;6;3;10/26/2023
434;6;3;11/02/2023
435;6;3;11/09/2023
436;6;3;11/16/2023
437;6;3;11/23/2023
438;6;3;11/30/2023
439;6;3;12/07/2023
440;6;3;12/14/2023
441;6;3;12/21/2023
442;6;3;12/28/2023
443;6;3;01/04/2024
444;7;4;08/13/2022
445;7;4;08/20/2022
446;7;4;08/27/2022
447;7;4;09/03/2022
448;7;4;09/10/2022
449;7;4;09/17/2022
450;7;4;09/24/2022
451;7;4;10/01/2022
452;7;4;10/08/2022
453;7;4;10/15/2022
454;7;4;10/22/2022
455;7;4;10/29/2022
456;7;4;11/05/2022
457;7;4;11/12/2022
458;7;4;11/19/2022
459;7;4;11/26/2022
460;7;4;12/03/2022
461;7;4;12/10/2022
462;7;4;12/17/2022
463;7;4;12/24/2022
464;7;4;12/31/2022
465;7;4;01/07/2023
466;7;4;01/14/2023
467;7;4;01/21/2023
468;7;4;01/28/2023
469;7;4;02/04/2023
470;7;4;02/11/2023
471;7;4;02/18/2023
472;7;4;02/25/2023
473;7;4;03/04/2023
474;7;4;03/11/2023
475;7;4;03/18/2023
476;7;4;03/25/2023
477;7;4;04/01/2023
478;7;4;04/08/2023
479;7;4;04/15/2023
480;7;4;04/22/2023
481;7;4;04/29/2023
482;7;4;05/06/2023
483;7;4;05/13/2023
484;7;4;05/20/2023
485;7;4;05/27/2023
486;7;4;06/03/2023
487;7;4;06/10/2023
488;7;4;06/17/2023
489;7;4;06/24/2023
490;7;4;07/01/2023
491;7;4;07/08/2023
492;7;4;07/15/2023
493;7;4;07/22/2023
494;7;4;07/29/2023
495;7;4;08/05/2023
496;7;4;08/12/2023
497;7;4;08/19/2023
498;7;4;08/26/2023
499;7;4;09/02/2023
500;7;4;09/09/2023
501;7;4;09/16/2023
502;7;4;09/23/2023
503;7;4;09/30/2023
504;7;4;10/07/2023
505;7;4;10/14/2023
506;7;4;10/21/2023
507;7;4;10/28/2023
508;7;4;11/04/2023
509;7;4;11/11/2023
510;7;4;11/18/2023
511;7;4;11/25/2023
512;7;4;12/02/2023
513;7;4;12/09/2023
514;7;4;12/16/2023
515;7;4;12/23/2023
516;7;4;12/30/2023
517;7;4;01/06/2024
518;8;4;08/10/2022
519;8;4;08/17/2022
520;8;4;08/24/2022
521;8;4;08/31/2022
522;8;4;09/07/2022
523;8;4;09/14/2022
524;8;4;09/21/2022
525;8;4;09/28/2022
526;8;4;10/05/2022
527;8;4;10/12/2022
528;8;4;10/19/2022
529;8;4;10/26/2022
530;8;4;11/02/2022
531;8;4;11/09/2022
532;8;4;11/16/2022
533;8;4;11/23/2022
534;8;4;11/30/2022
535;8;4;12/07/2022
536;8;4;12/14/2022
537;8;4;12/21/2022
538;8;4;12/28/2022
539;8;4;01/04/2023
540;8;4;01/11/2023
541;8;4;01/18/2023
542;8;4;01/25/2023
543;8;4;02/01/2023
544;8;4;02/08/2023
545;8;4;02/15/2023
546;8;4;02/22/2023
547;8;4;03/01/2023
548;8;4;03/08/2023
549;8;4;03/15/2023
550;8;4;03/22/2023
551;8;4;03/29/2023
552;8;4;04/05/2023
553;8;4;04/12/2023
554;8;4;04/19/2023
555;8;4;04/26/2023
556;8;4;05/03/2023
557;8;4;05/10/2023
558;8;4;05/17/2023
559;8;4;05/24/2023
560;8;4;05/31/2023
561;8;4;06/07/2023
562;8;4;06/14/2023
563;8;4;06/21/2023
564;8;4;06/28/2023
565;8;4;07/05/2023
566;8;4;07/12/2023
567;8;4;07/19/2023
568;8;4;07/26/2023
569;8;4;08/02/2023
570;8;4;08/09/2023
571;8;4;08/16/2023
572;8;4;08/23/2023
573;8;4;08/30/2023
574;8;4;09/06/2023
575;8;4;09/13/2023
576;8;4;09/20/2023
577;8;4;09/27/2023
578;8;4;10/04/2023
579;8;4;10/11/2023
580;8;4;10/18/2023
581;8;4;10/25/2023
582;8;4;11/01/2023
583;8;4;11/08/2023
584;8;4;11/15/2023
585;8;4;11/22/2023
586;8;4;11/29/2023
587;8;4;12/06/2023
588;8;4;12/13/2023
589;8;4;12/20/2023
590;8;4;12/27/2023
591;8;4;01/03/2024
592;9;5;08/11/2022
593;9;5;08/18/2022
594;9;5;08/25/2022
595;9;5;09/01/2022
596;9;5;09/08/2022
597;9;5;09/15/2022
598;9;5;09/22/2022
599;9;5;09/29/2022
600;9;5;10/06/2022
601;9;5;10/13/2022
602;9;5;10/20/2022
603;9;5;10/27/2022
604;9;5;11/03/2022
605;9;5;11/10/2022
606;9;5;11/17/2022
607;9;5;11/24/2022
608;9;5;12/01/2022
609;9;5;12/08/2022
610;9;5;12/15/2022
611;9;5;12/22/2022
612;9;5;12/29/2022
613;9;5;01/05/2023
614;9;5;01/12/2023
615;9;5;01/19/2023
616;9;5;01/26/2023
617;9;5;02/02/2023
618;9;5;02/09/2023
619;9;5;02/16/2023
620;9;5;02/23/2023
621;9;5;03/02/2023
622;9;5;03/09/2023
623;9;5;03/16/2023
624;9;5;03/23/2023
625;9;5;03/30/2023
626;9;5;04/06/2023
627;9;5;04/13/2023
628;9;5;04/20/2023
629;9;5;04/27/2023
630;9;5;05/04/2023
631;9;5;05/11/2023
632;9;5;05/18/2023
633;9;5;05/25/2023
634;9;5;06/01/2023
635;9;5;06/08/2023
636;9;5;06/15/2023
637;9;5;06/22/2023
638;9;5;06/29/2023
639;9;5;07/06/2023
640;9;5;07/13/2023
641;9;5;07/20/2023
642;9;5;07/27/2023
643;9;5;08/03/2023
644;9;5;08/10/2023
645;9;5;08/17/2023
646;9;5;08/24/2023
647;9;5;08/31/2023
648;9;5;09/07/2023
649;9;5;09/14/2023
650;9;5;09/21/2023
651;9;5;09/28/2023
652;9;5;10/05/2023
653;9;5;10/12/2023
654;9;5;10/19/2023
655;9;5;10/26/2023
656;9;5;11/02/2023
657;9;5;11/09/2023
658;9;5;11/16/2023
659;9;5;11/23/2023
660;9;5;11/30/2023
661;9;5;12/07/2023
662;9;5;12/14/2023
663;9;5;12/21/2023
664;9;5;12/28/2023
665;9;5;01/04/2024
666;10;5;08/15/2022
667;10;5;08/22/2022
668;10;5;08/29/2022
669;10;5;09/05/2022
670;10;5;09/12/2022
671;10;5;09/19/2022
672;10;5;09/26/2022
673;10;5;10/03/2022
674;10;5;10/10/2022
675;10;5;10/17/2022
676;10;5;10/24/2022
677;10;5;10/31/2022
678;10;5;11/07/2022
679;10;5;11/14/2022
680;10;5;11/21/2022
681;10;5;11/28/2022
682;10;5;12/05/2022
683;10;5;12/12/2022
684;10;5;12/19/2022
685;10;5;12/26/2022
686;10;5;01/02/2023
687;10;5;01/09/2023
688;10;5;01/16/2023
689;10;5;01/23/2023
690;10;5;01/30/2023
691;10;5;02/06/2023
692;10;5;02/13/2023
693;10;5;02/20/2023
694;10;5;02/27/2023
695;10;5;03/06/2023
696;10;5;03/13/2023
697;10;5;03/20/2023
698;10;5;03/27/2023
699;10;5;04/03/2023
700;10;5;04/10/2023
701;10;5;04/17/2023
702;10;5;04/24/2023
703;10;5;05/01/2023
704;10;5;05/08/2023
705;10;5;05/15/2023
706;10;5;05/22/2023
707;10;5;05/29/2023
708;10;5;06/05/2023
709;10;5;06/12/2023
710;10;5;06/19/2023
711;10;5;06/26/2023
712;10;5;07/03/2023
713;10;5;07/10/2023
714;10;5;07/17/2023
715;10;5;07/24/2023
716;10;5;07/31/2023
717;10;5;08/07/2023
718;10;5;08/14/2023
719;10;5;08/21/2023
720;10;5;08/28/2023
721;10;5;09/04/2023
722;10;5;09/11/2023
723;10;5;09/18/2023
724;10;5;09/25/2023
725;10;5;10/02/2023
726;10;5;10/09/2023
727;10;5;10/16/2023
728;10;5;10/23/2023
729;10;5;10/30/2023
730;10;5;11/06/2023
731;10;5;11/13/2023
732;10;5;11/20/2023
733;10;5;11/27/2023
734;10;5;12/04/2023
735;10;5;12/11/2023
736;10;5;12/18/2023
737;10;5;12/25/2023
738;10;5;01/01/2024
739;11;6;08/09/2022
740;11;6;08/16/2022
741;11;6;08/23/2022
742;11;6;08/30/2022
743;11;6;09/06/2022
744;11;6;09/13/2022
745;11;6;09/20/2022
746;11;6;09/27/2022
747;11;6;10/04/2022
748;11;6;10/11/2022
749;11;6;10/18/2022
750;11;6;10/25/2022
751;11;6;11/01/2022
752;11;6;11/08/2022
753;11;6;11/15/2022
754;11;6;11/22/2022
755;11;6;11/29/2022
756;11;6;12/06/2022
757;11;6;12/13/2022
758;11;6;12/20/2022
759;11;6;12/27/2022
760;11;6;01/03/2023
761;11;6;01/10/2023
762;11;6;01/17/2023
763;11;6;01/24/2023
764;11;6;01/31/2023
765;11;6;02/07/2023
766;11;6;02/14/2023
767;11;6;02/21/2023
768;11;6;02/28/2023
769;11;6;03/07/2023
770;11;6;03/14/2023
771;11;6;03/21/2023
772;11;6;03/28/2023
773;11;6;04/04/2023
774;11;6;04/11/2023
775;11;6;04/18/2023
776;11;6;04/25/2023
777;11;6;05/02/2023
778;11;6;05/09/2023
779;11;6;05/16/2023
780;11;6;05/23/2023
781;11;6;05/30/2023
782;11;6;06/06/2023
783;11;6;06/13/2023
784;11;6;06/20/2023
785;11;6;06/27/2023
786;11;6;07/04/2023
787;11;6;07/11/2023
788;11;6;07/18/2023
789;11;6;07/25/2023
790;11;6;08/01/2023
791;11;6;08/08/2023
792;11;6;08/15/2023
793;11;6;08/22/2023
794;11;6;08/29/2023
795;11;6;09/05/2023
796;11;6;09/12/2023
797;11;6;09/19/2023
798;11;6;09/26/2023
799;11;6;10/03/2023
800;11;6;10/10/2023
801;11;6;10/17/2023
802;11;6;10/24/2023
803;11;6;10/31/2023
804;11;6;11/07/2023
805;11;6;11/14/2023
806;11;6;11/21/2023
807;11;6;11/28/2023
808;11;6;12/05/2023
809;11;6;12/12/2023
810;11;6;12/19/2023
811;11;6;12/26/2023
812;11;6;01/02/2024
813;12;6;08/13/2022
814;12;6;08/20/2022
815;12;6;08/27/2022
816;12;6;09/03/2022
817;12;6;09/10/2022
818;12;6;09/17/2022
819;12;6;09/24/2022
820;12;6;10/01/2022
821;12;6;10/08/2022
822;12;6;10/15/2022
823;12;6;10/22/2022
824;12;6;10/29/2022
825;12;6;11/05/2022
826;12;6;11/12/2022
827;12;6;11/19/2022
828;12;6;11/26/2022
829;12;6;12/03/2022
830;12;6;12/10/2022
831;12;6;12/17/2022
832;12;6;12/24/2022
833;12;6;12/31/2022
834;12;6;01/07/2023
835;12;6;01/14/2023
836;12;6;01/21/2023
837;12;6;01/28/2023
838;12;6;02/04/2023
839;12;6;02/11/2023
840;12;6;02/18/2023
841;12;6;02/25/2023
842;12;6;03/04/2023
843;12;6;03/11/2023
844;12;6;03/18/2023
845;12;6;03/25/2023
846;12;6;04/01/2023
847;12;6;04/08/2023
848;12;6;04/15/2023
849;12;6;04/22/2023
850;12;6;04/29/2023
851;12;6;05/06/2023
852;12;6;05/13/2023
853;12;6;05/20/2023
854;12;6;05/27/2023
855;12;6;06/03/2023
856;12;6;06/10/2023
857;12;6;06/17/2023
858;12;6;06/24/2023
859;12;6;07/01/2023
860;12;6;07/08/2023
861;12;6;07/15/2023
862;12;6;07/22/2023
863;12;6;07/29/2023
864;12;6;08/05/2023
865;12;6;08/12/2023
866;12;6;08/19/2023
867;12;6;08/26/2023
868;12;6;09/02/2023
869;12;6;09/09/2023
870;12;6;09/16/2023
871;12;6;09/23/2023
872;12;6;09/30/2023
873;12;6;10/07/2023
874;12;6;10/14/2023
875;12;6;10/21/2023
876;12;6;10/28/2023
877;12;6;11/04/2023
878;12;6;11/11/2023
879;12;6;11/18/2023
880;12;6;11/25/2023
881;12;6;12/02/2023
882;12;6;12/09/2023
883;12;6;12/16/2023
884;12;6;12/23/2023
885;12;6;12/30/2023
886;12;6;01/06/2024
887;13;7;08/14/2022
888;13;7;08/21/2022
889;13;7;08/28/2022
890;13;7;09/04/2022
891;13;7;09/11/2022
892;13;7;09/18/2022
893;13;7;09/25/2022
894;13;7;10/02/2022
895;13;7;10/09/2022
896;13;7;10/16/2022
897;13;7;10/23/2022
898;13;7;10/30/2022
899;13;7;11/06/2022
900;13;7;11/13/2022
901;13;7;11/20/2022
902;13;7;11/27/2022
903;13;7;12/04/2022
904;13;7;12/11/2022
905;13;7;12/18/2022
906;13;7;12/25/2022
907;13;7;01/01/2023
908;13;7;01/08/2023
909;13;7;01/15/2023
910;13;7;01/22/2023
911;13;7;01/29/2023
912;13;7;02/05/2023
913;13;7;02/12/2023
914;13;7;02/19/2023
915;13;7;02/26/2023
916;13;7;03/05/2023
917;13;7;03/12/2023
918;13;7;03/19/2023
919;13;7;03/26/2023
920;13;7;04/02/2023
921;13;7;04/09/2023
922;13;7;04/16/2023
923;13;7;04/23/2023
924;13;7;04/30/2023
925;13;7;05/07/2023
926;13;7;05/14/2023
927;13;7;05/21/2023
928;13;7;05/28/2023
929;13;7;06/04/2023
930;13;7;06/11/2023
931;13;7;06/18/2023
932;13;7;06/25/2023
933;13;7;07/02/2023
934;13;7;07/09/2023
935;13;7;07/16/2023
936;13;7;07/23/2023
937;13;7;07/30/2023
938;13;7;08/06/2023
939;13;7;08/13/2023
940;13;7;08/20/2023
941;13;7;08/27/2023
942;13;7;09/03/2023
943;13;7;09/10/2023
944;13;7;09/17/2023
945;13;7;09/24/2023
946;13;7;10/01/2023
947;13;7;10/08/2023
948;13;7;10/15/2023
949;13;7;10/22/2023
950;13;7;10/29/2023
951;13;7;11/05/2023
952;13;7;11/12/2023
953;13;7;11/19/2023
954;13;7;11/26/2023
955;13;7;12/03/2023
956;13;7;12/10/2023
957;13;7;12/17/2023
958;13;7;12/24/2023
959;13;7;12/31/2023
960;13;7;01/07/2024
961;14;7;08/11/2022
962;14;7;08/18/2022
963;14;7;08/25/2022
964;14;7;09/01/2022
965;14;7;09/08/2022
966;14;7;09/15/2022
967;14;7;09/22/2022
968;14;7;09/29/2022
969;14;7;10/06/2022
970;14;7;10/13/2022
971;14;7;10/20/2022
972;14;7;10/27/2022
973;14;7;11/03/2022
974;14;7;11/10/2022
975;14;7;11/17/2022
976;14;7;11/24/2022
977;14;7;12/01/2022
978;14;7;12/08/2022
979;14;7;12/15/2022
980;14;7;12/22/2022
981;14;7;12/29/2022
982;14;7;01/05/2023
983;14;7;01/12/2023
984;14;7;01/19/2023
985;14;7;01/26/2023
986;14;7;02/02/2023
987;14;7;02/09/2023
988;14;7;02/16/2023
989;14;7;02/23/2023
990;14;7;03/02/2023
991;14;7;03/09/2023
992;14;7;03/16/2023
993;14;7;03/23/2023
994;14;7;03/30/2023
995;14;7;04/06/2023
996;14;7;04/13/2023
997;14;7;04/20/2023
998;14;7;04/27/2023
999;14;7;05/04/2023
1000;14;7;05/11/2023
1001;14;7;05/18/2023
1002;14;7;05/25/2023
1003;14;7;06/01/2023
1004;14;7;06/08/2023
1005;14;7;06/15/2023
1006;14;7;06/22/2023
1007;14;7;06/29/2023
1008;14;7;07/06/2023
1009;14;7;07/13/2023
1010;14;7;07/20/2023
1011;14;7;07/27/2023
1012;14;7;08/03/2023
1013;14;7;08/10/2023
1014;14;7;08/17/2023
1015;14;7;08/24/2023
1016;14;7;08/31/2023
1017;14;7;09/07/2023
1018;14;7;09/14/2023
1019;14;7;09/21/2023
1020;14;7;09/28/2023
1021;14;7;10/05/2023
1022;14;7;10/12/2023
1023;14;7;10/19/2023
1024;14;7;10/26/2023
1025;14;7;11/02/2023
1026;14;7;11/09/2023
1027;14;7;11/16/2023
1028;14;7;11/23/2023
1029;14;7;11/30/2023
1030;14;7;12/07/2023
1031;14;7;12/14/2023
1032;14;7;12/21/2023
1033;14;7;12/28/2023
1034;14;7;01/04/2024
1035;15;16;08/11/2022
1036;15;16;08/18/2022
1037;15;16;08/25/2022
1038;15;16;09/01/2022
1039;15;16;09/08/2022
1040;15;16;09/15/2022
1041;15;16;09/22/2022
1042;15;16;09/29/2022
1043;15;16;10/06/2022
1044;15;16;10/13/2022
1045;15;16;10/20/2022
1046;15;16;10/27/2022
1047;15;16;11/03/2022
1048;15;16;11/10/2022
1049;15;16;11/17/2022
1050;15;16;11/24/2022
1051;15;16;12/01/2022
1052;15;16;12/08/2022
1053;15;16;12/15/2022
1054;15;16;12/22/2022
1055;15;16;12/29/2022
1056;15;16;01/05/2023
1057;15;16;01/12/2023
1058;15;16;01/19/2023
1059;15;16;01/26/2023
1060;15;16;02/02/2023
1061;15;16;02/09/2023
1062;15;16;02/16/2023
1063;15;16;02/23/2023
1064;15;16;03/02/2023
1065;15;16;03/09/2023
1066;15;16;03/16/2023
1067;15;16;03/23/2023
1068;15;16;03/30/2023
1069;15;16;04/06/2023
1070;15;16;04/13/2023
1071;15;16;04/20/2023
